ID,MEMBER_TYPE,SCHOOL_NAME,MEMBER_LEVEL
TMPDS0e1ad195a6b6168,기자단 회원,서울봉은초등학교,1
TMPDS0e1ba3cf64cc665,기자단 회원,소화초등학교,1
TMPDS0e1cb2eb695bf92,기자단 회원,봉산초등학교,1
TMPDS0e1e9e473b3480f,기자단 회원,남곡,1
TMPDS0e1eb492e99b672,기자단 회원,한양,1
TMPDS0e2158fe3bb3d14,기자단 회원,율촌초등학교,1
TMPDS0e21b1942e77075,기자단 회원,감일초등학교,1
TMPDS0e21f049f9ae9c9,기자단 회원,1,1
TMPDS0e271ddff9fd786,기자단 회원,문화초등,1
TMPDS0e2749b9bd7a57e,기자단 회원,가고파초등학교,1
TMPDS0e2ba633edcfed9,기자단 회원,서울 신광 초등학교,3
TMPDS0e2fab148a7b526,기자단 회원,정암초등학교,1
TMPDS0e3297c0628be97,기자단 회원,영도초등,2
TMPDS0e32bc239f6b408,기자단 회원,반석초,1
TMPDS0e36a390bf6eb9f,기자단 회원,언북초,7
TMPDS0e37fd35f291fdf,기자단 회원,부명초등학교,1
TMPDS0e3adad6aefd35e,기자단 회원,경연초등학교,1
TMPDS0e3b737eee6970b,기자단 회원,구영초등학교,1
TMPDS0e3edd7ed422ea1,기자단 회원,금빛초등학교,1
TMPDS0e3fdc71828ef08,기자단 회원,서울대도초등학교,1
TMPDS0e484afbbbf5243,기자단 회원,신도초등학교,1
TMPDS0e515545d8c5f2f,기자단 회원,용인한울초등학교,1
TMPDS0e51ed03f9a3573,기자단 회원,봉덕초등학교 ,1
TMPDS0e533a8496459ee,기자단 회원,행현초,1
TMPDS0e626235e7f28ab,기자단 회원,부곡중앙초등학교,1
TMPDS0e64304731910a6,기자단 회원,연향초등학교,1
TMPDS0e6501e973aaa96,기자단 회원,광안초증학교,1
TMPDS0e66f0f1dffaf85,기자단 회원,명원초등학교,2
TMPDS0e683118c332ac9,기자단 회원,중학교,4
TMPDS0e699bc62edcd4b,기자단 회원,샘머리초등학교,1
TMPDS0e6a789b9a33ff1,기자단 회원,초등학교,1
TMPDS0e702857457dc14,기자단 회원,정읍서초등학교,1
TMPDS0e71a867b0b2cbb,기자단 회원,3,1
TMPDS0e737d37ecc6b54,기자단 회원,대구초등,1
TMPDS0e77fb79159017b,기자단 회원,안민 초등학교,3
TMPDS0e79e040c8d6925,기자단 회원,대전대덕초등학교,1
TMPDS0e7d772405770ae,기자단 회원,효자초등학교,1
TMPDS0e7de022e687c02,기자단 회원,염리초등학교 ,1
TMPDS0e7e32f4c2f71e5,기자단 회원,순천남산초등학교,1
TMPDS0e85a88351a53d3,기자단 회원,충무초등학교,1
TMPDS0e876f403d405e2,기자단 회원,우솔초등학교,1
TMPDS0e8bf2ae1a380ba,기자단 회원,북가좌초등학교,1
TMPDS0e8c9643b86c086,기자단 회원,두실초 ,1
TMPDS0e8d6fb6a49c330,기자단 회원,상신초,1
TMPDS0e8da0500fa7bf6,기자단 회원,천안아름초등학교,1
TMPDS0e9171567bbe7ae,기자단 회원,서울서원초등학교,1
TMPDS0e91b6658485206,기자단 회원,솔빛초등학교,1
TMPDS0e96d0852e25716,기자단 회원,안말초등학교,1
TMPDS0e9d910db0b32e7,기자단 회원,동막초등학교,1
TMPDS0e9f7fe2a1cee8a,기자단 회원,화성청계초등,1
TMPDS0ea2a827537b087,기자단 회원,부곡초등학교,1
TMPDS0ea5524bdbdb22b,기자단 회원,광주방림초등학교,2
TMPDS0ea608c7659b154,기자단 회원,제주시백록초등학교,1
TMPDS0eaa14236ab1a01,탈퇴회원,신구초등학교,6
TMPDS0eabe824484d3e8,기자단 회원,서울원명초등학교,1
TMPDS0eac5804e39fe83,기자단 회원,천안서당초등학교,1
TMPDS0eb08ced6723201,기자단 회원,청구초등학교,3
TMPDS0eb4818cf19032f,기자단 회원,호원초등학교,1
TMPDS0eb9c15d59efac3,기자단 회원,대성초등학교,1
TMPDS0eb9cabb82556fb,기자단 회원,국원초등,1
TMPDS0ebe9e7fe042d77,기자단 회원,공덕초등학교,2
TMPDS0ebefd644f09a13,기자단 회원,동부초등학교,1
TMPDS0ec3f73c9ea611d,기자단 회원,      무동 초등학교 ,2
TMPDS0ec72ff0f4e589a,기자단 회원,창현초등학교,2
TMPDS0ed390b65ff3119,기자단 회원,화산초등학교,1
TMPDS0ed9bf28a3b4e6f,기자단 회원,죽전초등학교,1
TMPDS0edd7845ac1d72b,기자단 회원,안양남초등학교,1
TMPDS0ede1ccee3b6b87,기자단 회원,정평초,1
TMPDS0ee1bfc62ec4943,기자단 회원,초등학교/2학녕,1
TMPDS0ee41df385b7aa7,기자단 회원,솔뫼초등학교,5
TMPDS0ee59c314e4ee77,기자단 회원,새로남기독학교,1
TMPDS0ee98a4d9f9e48a,기자단 회원,잠원초/4,1
TMPDS0eedb03f367df1c,기자단 회원,화성청계초등학교,1
TMPDS0ef0ea86764280b,기자단 회원,서울옥수초,2
TMPDS0ef2a298b40e5ea,기자단 회원,서빙고초,3
TMPDS0ef2bfb1058a192,기자단 회원,성남 신기초등학교,1
TMPDS0ef338aced5cfd7,기자단 회원,Colegio Americano de Saltillo,2
TMPDS0ef72f7b1e037e3,기자단 회원,신북초등학교,1
TMPDS0efd6732b70d546,기자단 회원,대치초,1
TMPDS0f02e8189ffa964,기자단 회원,서울명원초등학교,1
TMPDS0f048ccc7a4d90e,기자단 회원,영동초등학교,1
TMPDS0f04c91705a6040,기자단 회원,충현초등학교,1
TMPDS0f06b9361dab9ae,기자단 회원,양성초등학교,1
TMPDS0f12635a44369c9,기자단 회원,어과동초,5
TMPDS0f142bf69046245,기자단 회원,초림초등학교,1
TMPDS0f18a0316931d30,기자단 회원,풍천초등학교,1
TMPDS0f1a5c36a41a7da,기자단 회원,과천초등학교,1
TMPDS0f1d02ec67268ec,기자단 회원,만월초,1
TMPDS0f1eb07d85ae2a6,기자단 회원,인천 청라초등학교,1
TMPDS0f1f1a1513a5ca7,기자단 회원,치동초등학교,1
TMPDS0f1f4af20502f7e,기자단 회원,독정초등학교,1
TMPDS0f20e550daa6176,기자단 회원,인천청라초등학교,1
TMPDS0f23a96b8346a3f,기자단 회원,문화초,2
TMPDS0f250e0516df903,기자단 회원,용인신봉초등학교,1
TMPDS0f2fb0fc4f01547,기자단 회원,환서초등학교,1
TMPDS0f363f2cec25f5e,기자단 회원,백운초등학교,1
TMPDS0f3660f08ae4050,기자단 회원,상명사대부초,1
TMPDS0f3719ddbd405c7,기자단 회원,평촌초등학교,1
TMPDS0f38549080ecf5a,기자단 회원,어린이집 재원중,1
TMPDS0f40a5435ad619b,기자단 회원,용강중학교 ,4
TMPDS0f45a09bb14d46d,기자단 회원,전주만수초등학교,1
TMPDS0f4722976b4b0e5,기자단 회원, 세정초등학교,1
TMPDS0f486ceb18f229e,기자단 회원,달산초등학교,2
TMPDS0f4cdb3158f6085,기자단 회원,동자초등학교,1
TMPDS0f4d49bd1bc594d,기자단 회원,잠일초,6
TMPDS0f4d57fbba4b4da,기자단 회원,다산가람초등학교,1
TMPDS0f4ecf628f57b2c,기자단 회원,제일초등학교,2
TMPDS0f4f7cf24e52237,기자단 회원,용인백현초등학교,1
TMPDS0f5016a9b6cbcf2,기자단 회원,신용산초,1
TMPDS0f524790f8ca9ce,기자단 회원,안진초,1
TMPDS0f54fdb844a1f00,기자단 회원,대전성모초등학교,1
TMPDS0f57d1de156342d,기자단 회원,대구칠성초등학교,1
TMPDS0f5db7f519bc2c9,기자단 회원,석전초등학교,1
TMPDS0f5e418c2d6abc1,기자단 회원,울현초등학교,1
TMPDS0f6361099fc94c7,기자단 회원,전주지곡초등학교,1
TMPDS0f6ba191722e53b,기자단 회원,신용산초등학교,1
TMPDS0f6ee812db61aa6,기자단 회원,서울신북초등학교 5학년,1
TMPDS0f6f89d86fe4b1f,탈퇴회원,뇽뇽학교,1
TMPDS0f7035f4a3d1e60,기자단 회원,산들초등학교,1
TMPDS0f73dd8266e85b0,기자단 회원,상아초등학교,1
TMPDS0f7499df2715224,기자단 회원,옥곡초등학교,1
TMPDS0f7563e44713ad5,기자단 회원,죽동초등,1
TMPDS0f79eda8f9cdaf1,기자단 회원,원촌초등학교,1
TMPDS0f7d189d2489f2b,기자단 회원,경복초등학교,2
TMPDS0f824ca7df5a0e2,기자단 회원,대구비슬초등학교,1
TMPDS0f8329a7c2aa3c6,기자단 회원,수내초등학교,1
TMPDS0f89a12f5410a8e,기자단 회원,서울서정초등학교,1
TMPDS0f8d0b00b089398,기자단 회원,서울대길초등학교,1
TMPDS0f8df83b28a7013,기자단 회원,부천부흥초등학교,1
TMPDS0f90ce943503f4c,기자단 회원,서울월촌초등학교,1
TMPDS0f91377efa8181f,기자단 회원,서울대곡초등,4
TMPDS0f92e88096b593f,기자단 회원,서울당현초,1
TMPDS0f9639736c3f252,기자단 회원,당산초등학교,1
TMPDS0f989fcae67475a,기자단 회원,대치초등학교,1
TMPDS0f9b46dcf506e67,기자단 회원,7세,1
TMPDS0f9b8355e94fbf9,기자단 회원,효자초등학교,3
TMPDS0f9d5d135e97b58,기자단 회원,진접초등학교,1
TMPDS0fa08311a46da8e,기자단 회원,경복,1
TMPDS0fa3f5671a47d4e,기자단 회원,광주만호초등학교,1
TMPDS0fa50ee53cd2299,기자단 회원,유석초등,1
TMPDS0fa8d8218c9178f,기자단 회원,skfochemdgkrry ,1
TMPDS0faa65c420ed0db,기자단 회원,용인삼가초등학교,1
TMPDS0fabf6287d01351,기자단 회원,예정유치원,1
TMPDS0fb0a1eb113a8b1,기자단 회원,학동초등학교,1
TMPDS0fb0bd112991680,기자단 회원,최연아,1
TMPDS0fb20fe9aaf824b,기자단 회원,동막초,2
TMPDS0fb7e09fb5439f6,기자단 회원,동의초등학교,1
TMPDS0fb81db8dba96f8,기자단 회원,정평초등학교,1
TMPDS0fbadf0a1332223,기자단 회원,오마초,1
TMPDS0fbc6fbd333d1c8,기자단 회원,비슬초등학교,1
TMPDS0fbe14227444af2,기자단 회원,7세,1
TMPDS0fc15d52c352d11,기자단 회원,인천송명초,1
TMPDS0fc669e9a9394e5,기자단 회원,금정초등학교,1
TMPDS0fcaf84f703c6d0,기자단 회원,서울정목초등학교,1
TMPDS0fcbcf1ae7897d3,기자단 회원,석적초,1
TMPDS0fd359eafe9176c,기자단 회원,풍덕초등학교,3
TMPDS0fd376490abc689,기자단 회원,중대부초,2
TMPDS0fd931392e7b908,기자단 회원,문래초,1
TMPDS0fdebafced11391,기자단 회원,학사초등학교,2
TMPDS0fe4127eba75dc4,기자단 회원,초등학교,1
TMPDS0fe436bc88ae93f,기자단 회원,서울공항초등학교,2
TMPDS0fe74fdc8f6d894,기자단 회원,대구 경동초등학교 ,1
TMPDS0fe77a8832b15e9,기자단 회원,불암초등학교,1
TMPDS0febe908a62d81b,기자단 회원,부산용문초등학교,1
TMPDS0fee3d0b845e1a0,기자단 회원,오포초등학교,1
TMPDS0feec89b8c7738c,기자단 회원,서울명덕초등학교,1
TMPDS0ff12aa73fd9cbe,기자단 회원,용인신봉초등학교,1
TMPDS0ff6b1fcec9763d,기자단 회원,만대초등학교,1
TMPDS0ff7bc1d59f04ef,기자단 회원,봉서초등학교,1
TMPDS0ffa5d5ca4a0aa4,기자단 회원,2,1
TMPDS0ffb1803b272309,기자단 회원,인천박문초등학교,3
TMPDS0fff298e5cdd1b8,기자단 회원,매원초,1
TMPDS0fff49c5019c410,기자단 회원,강지훈,1
TMPDS1002f791b1dff03,기자단 회원,수동중학교,1
TMPDS1005505c1825866,기자단 회원,잠전초등학교,1
TMPDS10078aacb07d2c6,기자단 회원,센텀초등학교,1
TMPDS100d5e095c90085,기자단 회원,고림초등학교,1
TMPDS1010e15f658a965,기자단 회원,구산중학교,1
TMPDS101954dd8d83dc5,기자단 회원,전주한들초,2
TMPDS1020248c51dfa89,기자단 회원,서울언주초등학교,1
TMPDS10207eb50d808fa,기자단 회원,씨앗초등학교,1
TMPDS1025d9d9b5345c8,기자단 회원,거제상동초등학교,1
TMPDS1026ed6354de6b0,기자단 회원,광남초등학교,1
TMPDS10271f98135a7fc,기자단 회원,대전 둔원 초등학교,1
TMPDS10275aa868d082a,기자단 회원,부민초등학교,1
TMPDS102933787053cd3,기자단 회원,선주초등학교,1
TMPDS102d7ff373a2bc8,기자단 회원,숙천초등,1
TMPDS102e83216aa6a23,기자단 회원,안산해솔초등학교,1
TMPDS102f7738281735c,기자단 회원,성남미금초,1
TMPDS102fd43aaaf6b61,기자단 회원,다온초등학교,1
TMPDS103338cba6ceb1d,기자단 회원,늘푸른초등학교,1
TMPDS1036a1fac720589,기자단 회원,한서초등학교,2
TMPDS1036cb39e0974a6,기자단 회원,내정초,1
TMPDS10374d8b5eaa130,기자단 회원,능북초등학교,1
TMPDS1038fb6cc12afc8,기자단 회원,왕북초,1
TMPDS1040b45b51cacef,기자단 회원,동백초등학교,1
TMPDS1043a1f42bdceac,기자단 회원,월광기독초등학교,1
TMPDS1044c02dfa4a636,기자단 회원,잠실초,3
TMPDS104694448045b8c,기자단 회원,어울초등학교,1
TMPDS10473e26ef1e83f,기자단 회원,서울언주초등학교,1
TMPDS1048e27c5dfffa6,기자단 회원,양일초등학교,1
TMPDS104b9d7b5f057af,기자단 회원,송양초등학교,2
TMPDS104e471463369b5,기자단 회원,옥길산들초등학교,1
TMPDS1051164d0fe1b47,기자단 회원,압구정 초등학교,3
TMPDS10526f24b12e858,기자단 회원,청계초등학교,5
TMPDS105b6fc60d841f4,기자단 회원,수완초등학교,1
TMPDS105bbcaf5bc1c1a,기자단 회원,서울신중초등학교,1
TMPDS105bfa35f77fdbd,기자단 회원,소화초등학교,1
TMPDS105d51f16b976e2,기자단 회원,문덕초등학교,1
TMPDS105d6871b572137,기자단 회원,서울고명초등학교,1
TMPDS105f2a6e382990e,기자단 회원,영동초,1
TMPDS106039de9d91f13,기자단 회원,인천첨단초등학교,1
TMPDS1060ed9737a95b5,기자단 회원,풍호초등학교,1
TMPDS106403124a09b14,기자단 회원,신정초등학교,2
TMPDS1064a0a404360fc,기자단 회원,산운초등학교,1
TMPDS1068d43d2767d61,기자단 회원,서울버들초등학교 ,1
TMPDS107068ac69c91bc,기자단 회원,서울발산초등학교,1
TMPDS10747feda3b7a1e,기자단 회원,고봉초등학교,1
TMPDS10785d7cafa62a8,기자단 회원,평촌초,1
TMPDS107ba0e6537aa13,기자단 회원,율하초등학교,1
TMPDS107bf2afaba7ed7,기자단 회원,남산초등학교,1
TMPDS107c752d7bde64e,기자단 회원,대구월서초등학교,1
TMPDS107fe907a7b6e97,기자단 회원,다솜초등학교,2
TMPDS108235fda3f0352,기자단 회원,고예원,1
TMPDS1082c6d18a4143f,기자단 회원,대화초등학교,1
TMPDS108dc81e5361cf9,기자단 회원,석천초등학교,2
TMPDS108f5744c7d51ef,기자단 회원,서울서래초등학교,1
TMPDS1093b2cda6ce864,기자단 회원,춘천삼육초등학교,1
TMPDS1095672a56224e0,기자단 회원,서울도성초등학교,1
TMPDS1097496806bea44,기자단 회원,서울북성초등학교,2
TMPDS10984152f2c5ef2,기자단 회원,인천 석정초등학교 ,1
TMPDS10985b9e5f22cbd,기자단 회원,한백초등학교,1
TMPDS109a9de6221a0cf,기자단 회원,민백초등학교,1
TMPDS109d47329f65f81,기자단 회원,인천영종초등학교,1
TMPDS109d72c214475d4,기자단 회원,금나래초등학교,1
TMPDS109d8de3279e297,기자단 회원,호명초등학교,3
TMPDS109e0a7e11b33cc,기자단 회원,신천중학교,3
TMPDS109eb5c93321f27,기자단 회원,포항제철지곡초등학교,1
TMPDS10a1e0fbab5e7bd,기자단 회원,한홀초등학교,2
TMPDS10a7ae0626e4257,기자단 회원,판교대장초등학교,4
TMPDS10bbdf1786cc956,기자단 회원,형곡초등학교,2
TMPDS10be1f953cd802c,기자단 회원,서울방산초등학교,3
TMPDS10c5bfa1d7ada6f,기자단 회원,서울잠실초등학교,1
TMPDS10c6aa93b404ab4,기자단 회원,서울중대초등,1
TMPDS10c84dd22a68a51,기자단 회원,성서초등학교,1
TMPDS10cf992bda3bf87,기자단 회원,영동초등학교,1
TMPDS10cfd6e92aa2d3b,기자단 회원,천일초등학교,1
TMPDS10d18ba9d087170,기자단 회원,잠신초등학교,1
TMPDS10d3473e93d8149,기자단 회원,광성드림,1
TMPDS10d3533bd980b7e,기자단 회원,서울대명초,1
TMPDS10d742d68b2708f,기자단 회원,이화여자대학교,1
TMPDS10da1913328689b,기자단 회원,신도초등학교,1
TMPDS10daf3ffccb9a5b,기자단 회원,주시형,1
TMPDS10dc3a7761cca16,기자단 회원,대도초등학교,1
TMPDS10dc7a6ab902707,기자단 회원,원명초,1
TMPDS10eddeadf086b27,기자단 회원,율곡초등학교,1
TMPDS10f0cdd0eb4b1d3,기자단 회원,4,1
TMPDS10f1e8d58e3ee6d,기자단 회원,명지초등학교,1
TMPDS10f99b387b15983,기자단 회원,대전선유초등학교,1
TMPDS10fac6a670595cd,기자단 회원,서울 화랑초등,1
TMPDS10fcee5f61e062a,기자단 회원,대전유평초등학교,1
TMPDS11001b0b18e1ec8,기자단 회원,서울신동초,1
TMPDS1101a6bfc7feec6,기자단 회원,신명초등학교,1
TMPDS1103e0f5b6fae47,기자단 회원,숭례초등,5
TMPDS110739bd7d1739d,기자단 회원,육민관중,4
TMPDS11092d9b5b956ed,기자단 회원,송산초등학교,1
TMPDS1112b93f71a672a,기자단 회원,매곡초등학교,1
TMPDS11141fdab4de6fc,기자단 회원,리라초,1
TMPDS111655310e0a41c,기자단 회원,서울서정초등학교,1
TMPDS1117fd68922b221,기자단 회원,당현초등학교,1
TMPDS111a1639b867e79,기자단 회원,대전전민초등학교,1
TMPDS1124ed6ab2b02e4,기자단 회원,미송초등학교,1
TMPDS1126247273e9a1a,기자단 회원,새롬초등학교,1
TMPDS112688c21fe02d6,기자단 회원,원명초등학교,1
TMPDS11287d036cd05f3,기자단 회원,서울흑석초등학교,1
TMPDS112b0420e80a40e,기자단 회원,서울대학교사범대학부설초등학교,1
TMPDS112bee72ac00ea7,기자단 회원,송정초등학교,1
TMPDS112eb305cffedbf,기자단 회원,서울숭인초등학교,1
TMPDS1133cf5e31f5639,기자단 회원,행남초등학교,1
TMPDS113c93dc635e17a,기자단 회원,청주창신초등학교,1
TMPDS113f9cf93551827,기자단 회원,2,1
TMPDS11419e5d1071bfa,기자단 회원,참샘초등학교,2
TMPDS1149931eae691ce,기자단 회원,서울성원초등학교,1
TMPDS1149a0ccc667020,기자단 회원,석포초등학교,1
TMPDS11546d620ad008e,기자단 회원,신광초등학교,3
TMPDS11560d00a26a346,기자단 회원,서정초등학교,1
TMPDS115b838eccac4c0,기자단 회원,김지율,4
TMPDS115c7408124d855,기자단 회원,용인 제일 초등학교,1
TMPDS115e2668f3f11a2,기자단 회원,수원 망포초등학교,2
TMPDS11613a08ac720d9,기자단 회원,경명초등학교,1
TMPDS1165a7707afb077,기자단 회원,정원초등학교,2
TMPDS1165eca323d7373,기자단 회원,김포금빛초등학교,1
TMPDS116bfb1628477be,기자단 회원,채드윅 국제학교,2
TMPDS116c16503cc2641,기자단 회원,서당초등학교,1
TMPDS116ed7f5f220295,기자단 회원,1학년,1
TMPDS116f7f20bd700e1,기자단 회원,송담초,1
TMPDS1173e8cbceb5a18,기자단 회원,행남초등학교,1
TMPDS1175b1869b427ff,기자단 회원,종촌초등학교 ,1
TMPDS11761439886bc44,기자단 회원,자유초등학교,1
TMPDS11796e4eab7d1ea,기자단 회원,대구신월초등학교,1
TMPDS11797cddf24b015,기자단 회원,서울세륜초등학교,1
TMPDS117be0970266639,기자단 회원,서원초,1
TMPDS117eda40029b5e6,기자단 회원,분당초등학교,1
TMPDS118090117f5d155,기자단 회원,용호초등,1
TMPDS11848bd5a00a10e,기자단 회원,인천성리초등학교,1
TMPDS11867b5e6cc4651,기자단 회원,심학초등학교,1
TMPDS1186b49ffed685a,기자단 회원,서울용두초등학교,1
TMPDS118a5fe354401c7,기자단 회원,구일초,1
TMPDS118ddff665d0304,기자단 회원,함평초등학교,1
TMPDS11904862c953858,기자단 회원,고양동산초/6학년,1
TMPDS11946ad2472ef95,기자단 회원,용연초등학교,1
TMPDS119518082961676,기자단 회원,김서현,2
TMPDS119631dfb507012,기자단 회원,송명초등학교,3
TMPDS119c552dd2190d4,기자단 회원,민백초등,5
TMPDS119f9d4c7c21002,기자단 회원,성남정자초등학교,1
TMPDS11a01114457a5b4,기자단 회원,부경대학교,1
TMPDS11a0aa1b209e62e,기자단 회원,서당초등학교,1
TMPDS11a21a8147c3525,탈퇴회원,대구학남초등학교,6
TMPDS11a2395d833cf57,기자단 회원,장평초등학교,1
TMPDS11a28f6803406aa,기자단 회원,인천 부내 초등학교,1
TMPDS11a60a13de90cc7,기자단 회원,진남초등학교,1
TMPDS11a7102fc3a1d46,기자단 회원,서울상지초등학교,4
TMPDS11a8dafbcfb373a,기자단 회원,한강초등학교,1
TMPDS11b0913e0fdfb01,기자단 회원,동안초등학교,4
TMPDS11b2d7b3783d2b3,기자단 회원,대구국제학교,1
TMPDS11b74216ee3f70f,기자단 회원,서울명덕초등학교,1
TMPDS11b7f8afc6472d0,기자단 회원,반석초등학교,1
TMPDS11b9469b1c938fa,기자단 회원,한미래홈스쿨,4
TMPDS11ba75ab50d6c22,기자단 회원,송린초,1
